"안전비상벨관리번호","설치위치","소재지도로명주소","소재지지번주소","위도","경도","관리기관명","관리기관전화번호"
"102","구로역 지하차도 옆","서울특별시 구로구 경인로 544","서울특별시 구로구 구로2동 597-47",37.50174199,126.8784489,"구로구청","02-860-2114"
"107","새마을금고 앞","서울특별시 구로구 고척로 231","서울특별시 구로구 고척2동 194-7",37.5063054,126.8586898,"구로구청","02-860-2114"
"109","고척119안전센터 앞","서울특별시 구로구 고척로 195","서울특별시 구로구 고척2동 165-18",37.50493013,126.8548648,"구로구청","02-860-2114"
"117","우리은행 앞","서울특별시 구로구 경인로 393-7","서울특별시 구로구 고척2동 735-26",37.49744354,126.8630486,"구로구청","02-860-2114"
"126","공구상가 주차장입구","서울특별시 구로구 구로동로35길 30","서울특별시 구로구 구로4동 604-1",37.49287621,126.8821492,"구로구청","02-860-2114"
"143","제일빌딩 앞(공명부동산앞)","서울특별시 구로구 디지털로19길 6-13","서울특별시 구로구 구로2동 147-2",37.48060529,126.8904716,"구로구청","02-860-2114"
"146","고척근린공원 도서관 앞","서울특별시 구로구 디지털로27길 115","서울특별시 구로구 오류2동 산9-14",37.48461755,126.8876708,"구로구청","02-860-2114"
"149","경서농협 앞","서울특별시 구로구 구로동로9-9 42987","서울특별시 구로구 고척2동 403-222",37.4926725,126.8563709,"구로구청","02-860-2114"
"162","노상주차장","서울특별시 구로구 구로동로5길 7-25","서울특별시 구로구 개봉2동 1217",37.488603,126.8963561,"구로구청","02-860-2114"
"164","구로초교근처","서울특별시 구로구 남부순환로107가길 6-3","서울특별시 구로구 구로3동 443-67",37.47940062,126.8933994,"구로구청","02-860-2114"
"165","구로2동 448-22","서울특별시 구로구 남부순환로107가길 6-3","서울특별시 구로구 구로2동 448-22",37.47940062,126.8933994,"구로구청","02-860-2114"
"166","구로2동 458","서울특별시 구로구 구로동로2길 13-11","서울특별시 구로구 구로2동 458",37.48416671,126.8873096,"구로구청","02-860-2114"
"167","505호 약국 옆 골목길","서울특별시 구로구 구로동로2길 13-11","서울특별시 구로구 구로2동 505-13",37.48416671,126.8873096,"구로구청","02-860-2114"
"168","뚱땡이오겹살","서울특별시 구로구 구로동로5길 13-15","서울특별시 구로구 구로2동 41-4",37.48390567,126.8857045,"구로구청","02-860-2114"
"169","가건물(신구로초교 인근)","서울특별시 구로구 남부순환로105가길 16","서울특별시 구로구 구로5동 534-26",37.47962349,126.8927614,"구로구청","02-860-2114"
"170","개미슈퍼 사거리","서울특별시 구로구 우마길 24-1","서울특별시 구로구 구로5동 536-57",37.48081259,126.8886217,"구로구청","02-860-2114"
"171","열림빌딩앞 노상","서울특별시 구로구 구로동로3길 12","서울특별시 구로구 구로5동 551-109",37.48392757,126.8859894,"구로구청","02-860-2114"
"172","구로5동 554-2","서울특별시 구로구 구로동로2다길 19-10","서울특별시 구로구 구로5동 554-2",37.48336736,126.8880933,"구로구청","02-860-2114"
"173","현대@-태영@사이","서울특별시 구로구 구로동로2다길 19-10","서울특별시 구로구 구로5동 560",37.48336736,126.8880933,"구로구청","02-860-2114"
"174","구로5동 571-20","서울특별시 구로구 우마1가길 13-25","서울특별시 구로구 구로5동 571-20",37.48291494,126.8898939,"구로구청","02-860-2114"
"175","구로5동 447-7","서울특별시 구로구 우마1가길 13-25","서울특별시 구로구 구로5동 447-7",37.48291494,126.8898939,"구로구청","02-860-2114"
"176","구로2동 448-49","서울특별시 구로구 고척로52길 92","서울특별시 구로구 구로2동 448-49",37.50107839,126.8556413,"구로구청","02-860-2114"
"177","두솔약국앞 노상","서울특별시 구로구 오류로 86 일대","서울특별시 구로구 구로2동 466-298",37.4943925,126.881213,"구로구청","02-860-2114"
"178","구로2동 491-22","서울특별시 구로구 구로동로25길 5-10","서울특별시 구로구 구로2동 491-22",37.49012407,126.8834923,"구로구청","02-860-2114"
"179","경남연립 앞","서울특별시 구로구 구로동로25길 5-10","서울특별시 구로구 구로2동 496-144",37.49012407,126.8834923,"구로구청","02-860-2114"
"180","온누리상은약국 앞","서울특별시 구로구 구로동로21나길 4","서울특별시 구로구 구로2동 292-44",37.48934747,126.8817477,"구로구청","02-860-2114"
"181","신도림동 375-1","서울특별시 구로구 가마산로19길 27","서울특별시 구로구 신도림동 375-1",37.49435615,126.8844628,"구로구청","02-860-2114"
"182","구로시장 내","서울특별시 구로구 구로동로17길 46","서울특별시 구로구 신도림동 327-19",37.48848985,126.8818893,"구로구청","02-860-2114"
"183","신도교회 앞","서울특별시 구로구 구로동로17길 46","서울특별시 구로구 구로4동 700-55",37.48848985,126.8818893,"구로구청","02-860-2114"
"184","구로1동 389-1","서울특별시 구로구 구로동로17길 46","서울특별시 구로구 구로1동 389-1",37.48848985,126.8818893,"구로구청","02-860-2114"
"185","구로2동 429-27","서울특별시 구로구 구로동로17길 46","서울특별시 구로구 구로2동 429-27",37.48848985,126.8818893,"구로구청","02-860-2114"
"186","구로2동 429-77","서울특별시 구로구 구로동로47길 11-11","서울특별시 구로구 구로2동 429-77",37.49751434,126.8818977,"구로구청","02-860-2114"
"187","코사마트","서울특별시 구로구 구로동로47길 11-11","서울특별시 구로구 구로2동 714-15",37.49751434,126.8818977,"구로구청","02-860-2114"
"188","구로2동 720-50","서울특별시 구로구 구로동로43길 26","서울특별시 구로구 구로2동 720-50",37.49589896,126.8811177,"구로구청","02-860-2114"
"189","모범수퍼","서울특별시 구로구 구로동로43길 26","서울특별시 구로구 구로2동 727-25",37.49589896,126.8811177,"구로구청","02-860-2114"
"190","구로2동 730-100","서울특별시 구로구 경인로 408","서울특별시 구로구 구로2동 730-100",37.49779202,126.8652147,"구로구청","02-860-2114"
"191","구로시장 내","서울특별시 구로구 경인로 408","서울특별시 구로구 구로2동 730-66",37.49779202,126.8652147,"구로구청","02-860-2114"
"192","만민슈퍼 앞","서울특별시 구로구 경인로 408","서울특별시 구로구 구로4동 744-51",37.49779202,126.8652147,"구로구청","02-860-2114"
"193","구로4동 748-20","서울특별시 구로구 디지털로23길 24","서울특별시 구로구 구로4동 748-20",37.48200082,126.8913063,"구로구청","02-860-2114"
"194","희망어린이공원 앞 주택(구로4동 807-1)","서울특별시 구로구 우마2길 59","서울특별시 구로구 구로4동 745-74",37.4830815,126.8907303,"구로구청","02-860-2114"
"195","동구로초교 인근","서울특별시 구로구 우마2길 59","서울특별시 구로구 구로4동 117-11",37.4830815,126.8907303,"구로구청","02-860-2114"
"196","상준고시원 옆","서울특별시 구로구 우마2길5 20-5","서울특별시 구로구 구로4동 128-8",37.4922367,126.8930746,"구로구청","02-860-2114"
"197","영일수퍼","서울특별시 구로구 오류로8바길 48","서울특별시 구로구 구로4동 139-97",37.49215933,126.8477431,"구로구청","02-860-2114"
"198","구로4동 140-24","서울특별시 구로구 오류로8바길 34","서울특별시 구로구 구로4동 140-24",37.49256966,126.8473351,"구로구청","02-860-2114"
"199","실내포장마차 앞","서울특별시 구로구 오류로8바길 34","서울특별시 구로구 구로4동 87-97",37.49256966,126.8473351,"구로구청","02-860-2114"
"200","후레쉬마트 앞","서울특별시 구로구 오류로8바길 34","서울특별시 구로구 가리봉동 105-34",37.49256966,126.8473351,"구로구청","02-860-2114"
"201","광명당약국 앞","서울특별시 구로구 오류로8바길 18-25","서울특별시 구로구 가리봉동 106-67",37.49223052,126.8470554,"구로구청","02-860-2114"
"202","가리봉동 107-44","서울특별시 구로구 오류로8바길 18-25","서울특별시 구로구 가리봉동 107-44",37.49223052,126.8470554,"구로구청","02-860-2114"
"203","가리봉동 110-15","서울특별시 구로구 오류로8바길 18-25","서울특별시 구로구 가리봉동 110-15",37.49223052,126.8470554,"구로구청","02-860-2114"
"204","가리봉동 124-1","서울특별시 구로구 오류로8길 126-7","서울특별시 구로구 가리봉동 124-1",37.49357518,126.8473376,"구로구청","02-860-2114"
"205","가리봉동 127-23","서울특별시 구로구 남부순환로105라길 8","서울특별시 구로구 가리봉동 127-23",37.4801433,126.8892443,"구로구청","02-860-2114"
"206","가리봉동 123-35","서울특별시 구로구 우마길 11-1","서울특별시 구로구 가리봉동 123-35",37.48185006,126.8880639,"구로구청","02-860-2114"
"207","중국성 앞 노상(가리봉 135-72)->773-4로이전","서울특별시 구로구 구로동로7길 17","서울특별시 구로구 가리봉동 773-4",37.4856154,126.8850723,"구로구청","02-860-2114"
"208","가리봉동 87-111","서울특별시 구로구 구로동로7다길 25-2","서울특별시 구로구 가리봉동 87-111",37.48691479,126.8817922,"구로구청","02-860-2114"
"209","가리봉동 25-75","서울특별시 구로구 구로동로7라길 25","서울특별시 구로구 가리봉동 25-75",37.48656817,126.8811596,"구로구청","02-860-2114"
"210","도로인접 대문 옆","서울특별시 구로구 구로동로7길 47-11","서울특별시 구로구 가리봉동 2-40",37.48614211,126.8839915,"구로구청","02-860-2114"
"211","영서중 후문 앞","서울특별시 구로구 남부순환로105길 252-10","서울특별시 구로구 가리봉동 155",37.48590597,126.8820923,"구로구청","02-860-2114"
"212","구로3동 791-58","서울특별시 구로구 도림로10길 23","서울특별시 구로구 구로3동 791-58",37.4857571,126.8887462,"구로구청","02-860-2114"
"213","평화그린빌","서울특별시 구로구 구로중앙로 174","서울특별시 구로구 구로3동 11-31",37.50243343,126.8814918,"구로구청","02-860-2114"
"214","프라임빌","서울특별시 구로구 구로중앙로 174","서울특별시 구로구 개봉1동 34-8",37.50243343,126.8814918,"구로구청","02-860-2114"
"215","수성공업사 앞","서울특별시 구로구 구로중앙로 174","서울특별시 구로구 개봉1동 117-11",37.50243343,126.8814918,"구로구청","02-860-2114"
"216","행복한교회 앞","서울특별시 구로구 구로중앙로 174","서울특별시 구로구 개봉1동 52-278",37.50243343,126.8814918,"구로구청","02-860-2114"
"217","고척1동 57-44","서울특별시 구로구 구로중앙로 174","서울특별시 구로구 고척1동 57-44",37.50243343,126.8814918,"구로구청","02-860-2114"
"218","고척초교인근","서울특별시 구로구 경인로 445","서울특별시 구로구 고척1동 129-17",37.50115723,126.8675700403,"구로구청","02-860-2114"
"219","웅진수퍼 앞","서울특별시 구로구 경인로 445","서울특별시 구로구 고척1동 145-130",37.50115723,126.8675700403,"구로구청","02-860-2114"
"220","다솜아이빌 앞 언덕","서울특별시 구로구 경인로 445","서울특별시 구로구 고척1동 241-18",37.50115723,126.8675700403,"구로구청","02-860-2114"
"221","서광수퍼 앞","서울특별시 구로구 경인로 445","서울특별시 구로구 고척2동 241-57",37.50115723,126.8675700403,"구로구청","02-860-2114"
"222","고척2동 241-130","서울특별시 구로구 고척로27다길 28","서울특별시 구로구 고척2동 241-130",37.505207,126.8477708,"구로구청","02-860-2114"
"223","동화설비 앞","서울특별시 구로구 고척로27마길 15","서울특별시 구로구 고척2동 250-127",37.50635731,126.8463073,"구로구청","02-860-2114"
"224","고척2동 251-14","서울특별시 구로구 고척로41가길 16","서울특별시 구로구 고척2동 251-14",37.50463624,126.8504004,"구로구청","02-860-2114"
"225","근린퓨전호프","서울특별시 구로구 경인로35길 114-1","서울특별시 구로구 고척2동 271-50",37.5015021,126.8522482,"구로구청","02-860-2114"
"226","고척2동 139-54","서울특별시 구로구 경인로33길 37","서울특별시 구로구 고척2동 139-54",37.49960641,126.8514915,"구로구청","02-860-2114"
"227","오성슈퍼 앞","서울특별시 구로구 고척로52마길 24","서울특별시 구로구 개봉1동 455-7",37.50104812,126.8544743,"구로구청","02-860-2114"
"228","개봉1동 38-47","서울특별시 구로구 고척로21나길 48-7","서울특별시 구로구 개봉1동 38-47",37.50237033,126.8428548,"구로구청","02-860-2114"
"229","개봉1동 64-38","서울특별시 구로구 고척로18길 20","서울특별시 구로구 개봉1동 64-38",37.50001626,126.8450944,"구로구청","02-860-2114"
"230","신세기아파트","서울특별시 구로구 개봉로19길 85","서울특별시 구로구 개봉1동 306-3",37.4938416,126.8533258,"구로구청","02-860-2114"
"231","행운슈퍼 앞","서울특별시 구로구 서해안로34가 11-29","서울특별시 구로구 개봉2동 307-37",37.4945232,126.8501704,"구로구청","02-860-2114"
"232","신양지 아파트 나동","서울특별시 구로구 개봉로17바길 53","서울특별시 구로구 개봉2동 318-1",37.49358732,126.8512004,"구로구청","02-860-2114"
